VendorNumber,VendorName,Brand,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,Description,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
1392,CONSTELLATION BRANDS INC,13731,11.61,17.99,1500.0,1240.0,14396.399999999974,Monkey Bay Svgn Bl,1279.0,15127.8999999999,23793.209999999883,285.2899999999999,79528.99,9396.809999999909,39.49366226751226,1.0314516129032258,1.6527194298574592,11.60999999999998,Medium,-452.78999999999996
3252,E & J GALLO WINERY,10422,6.07,8.99,750.0,2370.0,14385.900000000032,Mirassou Pnt Grigio Cal,2369.0,14725.259999999817,23666.30999999978,262.73999999999967,61966.909999999996,9280.409999999747,39.21359096538426,0.9995780590717299,1.6451045815694343,6.070000000000014,large,6.07
9552,M S WALKER INC,253,4.6,5.79,1000.0,3122.0,14361.200000000019,Poland Spring Vodka,3142.0,3091.859999999993,18192.17999999999,3299.099999999994,55551.819999999985,3830.9799999999705,21.058388824208933,1.0064061499039076,1.2667590452051336,4.600000000000006,large,-92.0
17031,FLAG HILL WINERY & VINEYARD,3629,20.63,25.99,750.0,696.0,14358.479999999994,Flag Hill White Rum,810.0,17304.419999999904,21297.8999999999,639.0999999999992,1573.3099999999997,6939.4199999999055,32.58264899356246,1.1637931034482758,1.483297674962803,20.629999999999992,Medium,-2351.8199999999997
10754,PERFECTA WINES,35989,844.15,1664.99,750.0,17.0,14350.55,Ch Haut Brion 10,23.0,6499.95,29899.77,2.58,28720.52,15549.220000000001,52.004480302022394,1.3529411764705883,2.083527809038678,844.15,Small,-5064.9
10754,PERFECTA WINES,13637,8.16,11.99,750.0,1756.0,14328.960000000012,Charles Smith Eve WA Chard,1728.0,8746.799999999952,21030.719999999903,192.7499999999998,28720.52,6701.759999999891,31.86652668096918,0.9840546697038725,1.4677073562910279,8.160000000000007,large,228.48000000000002
4425,MARTIGNETTI COMPANIES,12116,7.74,11.99,1500.0,1847.0,14295.780000000017,Lindemans Bin 85 Pnt Grigio,1796.0,11373.249999999907,19779.199999999903,401.06999999999965,144929.24,5483.4199999998855,27.723163727551736,0.9723876556578235,1.3835691371859302,7.740000000000009,large,394.74
9552,M S WALKER INC,23355,9.6,14.49,750.0,1486.0,14265.60000000001,Paul Dolan 12 Cab Svgn,2620.0,12576.60999999991,39273.79999999984,293.26000000000005,55551.819999999985,25008.199999999833,63.67654772392775,1.7631224764468372,2.753042283535205,9.600000000000007,Medium,-10886.4
3924,HEAVEN HILL DISTILLERIES,3321,6.93,9.29,1000.0,2055.0,14241.149999999985,Rosita Tequila Gold,2058.0,6967.499999999981,19118.819999999956,2160.899999999999,14069.869999999995,4877.669999999971,25.51240086992807,1.0014598540145985,1.3425053454250517,6.929999999999993,large,-20.79
9819,TREASURY WINE ESTATES,31202,6.07,8.99,750.0,2346.0,14240.220000000021,Beringer Fndrs Est Chard,2459.0,14251.229999999838,25581.409999999796,273.2799999999996,14836.570000000005,11341.189999999775,44.33371733614318,1.0481670929241262,1.7964195777874048,6.070000000000009,large,-685.9100000000001
516,BANFI PRODUCTS CORP,18801,7.14,12.99,750.0,1993.0,14230.02000000003,Bolla Prosecco Extra Dry,1897.0,13815.18999999986,22178.02999999983,210.2999999999996,8510.410000000002,7948.009999999802,35.83731287224276,0.9518314099347717,1.5585382170931443,7.140000000000015,large,685.4399999999999
2000,SOUTHERN WINE & SPIRITS NE,45266,6.53,12.99,750.0,2179.0,14228.870000000019,XYZin Old Vines Znfdl,1962.0,15661.43999999982,22419.379999999794,217.05999999999943,19016.59,8190.509999999775,36.53316907068728,0.9004130335016063,1.575626174109382,6.530000000000009,large,1417.01
3664,WILLIAM GRANT & SONS INC,5339,2.35,3.29,50.0,6046.0,14208.10000000001,Drambuie,4608.0,8422.059999999927,14818.319999999883,234.97999999999706,30234.42000000001,610.2199999998738,4.118010678672607,0.7621567978828978,1.0429487405071667,2.3500000000000014,large,3379.3
3664,WILLIAM GRANT & SONS INC,2535,140.62,179.99,750.0,101.0,14202.620000000008,Glenfiddich 21 Year Old,110.0,18178.989999999987,19798.899999999987,86.82999999999996,30234.42000000001,5596.279999999979,28.265610715746746,1.0891089108910892,1.3940315237611072,140.6200000000001,Medium,-1265.58
17031,FLAG HILL WINERY & VINEYARD,39491,8.1,13.99,750.0,1751.0,14183.100000000028,Flag Hill Red Raspberry Fru,1761.0,19222.259999999802,24636.38999999978,194.48999999999944,1573.3099999999997,10453.289999999753,42.43028300818361,1.0057110222729868,1.7370243458764116,8.100000000000016,large,-81.0
516,BANFI PRODUCTS CORP,25984,5.88,8.99,750.0,2412.0,14182.56,C Y Toro Casa Diablo Svgn Bl,2291.0,11383.889999999883,21481.08999999985,254.90999999999974,8510.410000000002,7298.5299999998515,33.9765347102959,0.9498341625207297,1.5146130176780392,5.88,large,711.48
90058,ZORVINO VINEYARDS,22297,6.75,9.99,750.0,2101.0,14181.75,Zorvino Vyds Pearz,2065.0,15734.249999999796,20629.349999999773,228.11999999999938,448.6800000000001,6447.599999999773,31.254499051108464,0.98286530223703,1.4546406473107885,6.75,large,243.0
12546,JIM BEAM BRANDS COMPANY,2940,65.64,85.99,750.0,216.0,14178.240000000002,Hakushu 12 Yr Japanese Whsky,220.0,14234.399999999981,19545.799999999977,173.38,123880.96999999999,5367.559999999976,27.461449518566557,1.0185185185185186,1.3785773128399559,65.64,Medium,-262.56
10754,PERFECTA WINES,43553,6.03,8.99,750.0,2348.0,14158.440000000017,La Puerta La Rioja Malbec,2446.0,7920.189999999962,21989.539999999895,273.34999999999997,28720.52,7831.0999999998785,35.61284137821853,1.0417376490630323,1.5531047205765514,6.030000000000007,large,-590.94
17035,PERNOD RICARD USA,21151,6.57,13.99,750.0,2154.0,14151.78000000002,Flight Song Svgn Bl,2144.0,10189.039999999928,24432.559999999874,239.17999999999978,123780.21999999997,10280.779999999853,42.07819401650873,0.9953574744661096,1.7264655046926844,6.570000000000009,large,65.7
4425,MARTIGNETTI COMPANIES,36268,11.84,19.99,750.0,1195.0,14148.79999999999,Montinore Pnt Nr Ore,1203.0,12532.939999999922,21345.9699999999,133.56999999999977,144929.24,7197.169999999909,33.71676246148544,1.0066945606694562,1.5086770609521596,11.839999999999991,Medium,-94.72
1392,CONSTELLATION BRANDS INC,15911,5.91,8.99,750.0,2394.0,14148.540000000017,Primal Roots Red Cal,2292.0,12095.969999999863,21219.079999999827,254.6499999999997,79528.99,7070.53999999981,33.32161432069565,0.9573934837092731,1.4997363685581553,5.910000000000007,large,602.82
9552,M S WALKER INC,16203,6.89,9.99,750.0,2051.0,14131.390000000014,Simple Life Pnt Nr,2017.0,4010.5199999999977,15751.229999999985,226.20999999999998,55551.819999999985,1619.839999999971,10.283895289447063,0.9834227206240859,1.114627081978487,6.890000000000007,large,234.26
3252,E & J GALLO WINERY,15550,19.2,28.99,750.0,736.0,14131.19999999999,Talbott Pnt Nr Santa Lucia,723.0,12317.779999999955,21229.769999999946,80.36999999999988,61966.909999999996,7098.569999999956,33.43686719168401,0.9823369565217391,1.5023331351902147,19.199999999999985,Medium,249.6
90032,LABELLE VYDS AND WINERY,14381,10.52,15.99,750.0,1343.0,14128.359999999984,LaBelle Winery Riesling,1291.0,15158.51999999988,20643.08999999987,142.82999999999967,778.25,6514.729999999885,31.55888968172849,0.9612807148175726,1.4611101359251812,10.519999999999989,Medium,547.04
9819,TREASURY WINE ESTATES,42884,72.36,109.99,750.0,195.0,14110.2,Beringer Cab Svgn Pvt RSV Np,103.0,5849.610000000001,15448.97,11.540000000000003,14836.570000000005,1338.7699999999986,8.66575571057487,0.5282051282051282,1.094879590650735,72.36,Medium,6657.12
516,BANFI PRODUCTS CORP,22192,7.23,12.99,1500.0,1951.0,14105.729999999923,Placido Chianti,1878.0,11546.0999999999,21919.219999999863,419.5499999999995,8510.410000000002,7813.48999999994,35.646752028584906,0.9625832906201948,1.5539231220220422,7.2299999999999605,large,527.7900000000001
90024,VINILANDIA USA,46297,7.74,11.99,1000.0,1822.0,14102.279999999977,Intorcia Marsala Dry,1758.0,8716.729999999958,21078.41999999991,263.7000000000002,2802.6400000000003,6976.139999999934,33.09612390302482,0.964873765093304,1.494681711042466,7.739999999999988,large,495.36
8673,STE MICHELLE WINE ESTATES,18380,24.48,36.99,750.0,576.0,14100.479999999976,Antinori Tenuta Marchese,552.0,13663.449999999957,21272.47999999995,61.09999999999991,15919.700000000003,7171.999999999973,33.714921814475744,0.9583333333333334,1.5086351670297737,24.479999999999958,Medium,587.52
3252,E & J GALLO WINERY,15332,8.55,12.49,750.0,1647.0,14081.84999999999,Whitehaven Svgn Bl,1655.0,2735.3100000000013,20670.949999999986,186.44,61966.909999999996,6589.099999999997,31.876135349367114,1.0048573163327261,1.4679143720462866,8.549999999999994,large,-68.4
1392,CONSTELLATION BRANDS INC,15917,4.66,6.99,750.0,3020.0,14073.200000000024,Simply Naked Chard,2936.0,12053.939999999839,21846.63999999979,326.38999999999965,79528.99,7773.439999999764,35.58185606573752,0.9721854304635762,1.5523576727396577,4.660000000000008,large,391.44
90010,VINEXTRA INC,17296,7.14,10.99,750.0,1970.0,14065.800000000028,Monte Velho Tinto Alentejo R,1954.0,13495.71999999986,21474.459999999825,216.5599999999996,524.9400000000002,7408.659999999796,34.499866352866874,0.9918781725888325,1.526714442122011,7.140000000000015,large,114.24
9815,WINE GROUP INC,23521,7.43,14.99,750.0,1889.0,14035.269999999982,Insurrection Cab/Shiraz,2266.0,14174.159999999847,24996.339999999764,251.8099999999995,27100.409999999996,10961.069999999781,43.85069974244183,1.1995764955002648,1.7809660947028305,7.429999999999991,large,-2801.1099999999997
9815,WINE GROUP INC,25901,6.45,9.99,187.0,2176.0,14035.200000000032,Cupcake Prosecco,1737.0,9470.519999999931,17352.62999999991,50.229999999999926,27100.409999999996,3317.4299999998784,19.117736043469467,0.7982536764705882,1.236364996580018,6.450000000000014,large,2831.55
3252,E & J GALLO WINERY,8077,6.84,9.99,1500.0,2051.0,14028.840000000107,Sheffield Very Dry Sherry,2052.0,13556.429999999844,20499.47999999982,456.9199999999993,61966.909999999996,6470.639999999714,31.564898231563777,1.000487567040468,1.4612384202827648,6.840000000000052,large,-6.84
6213,MHW LTD,860,8.79,10.99,1000.0,1595.0,14020.049999999967,Bols Orange Curacao,1564.0,2439.7800000000016,17188.36,1642.200000000001,9621.580000000002,3168.310000000034,18.43288132201114,0.980564263322884,1.225984215462858,8.78999999999998,large,272.48999999999995
7239,REMY COINTREAU USA INC,4897,3.28,4.49,50.0,4273.0,14015.440000000008,Remy Martin VSOP Cognac,3658.0,9707.379999999837,16424.419999999765,186.40999999999866,16978.669999999995,2408.9799999997576,14.66706282474384,0.8560730166159607,1.1718804404285386,3.280000000000002,large,2017.1999999999998
9552,M S WALKER INC,24560,8.6,12.99,750.0,1629.0,14009.400000000025,Dom La Fage Tessellae CdRous,1371.0,7852.069999999961,15565.289999999924,152.62999999999977,55551.819999999985,1555.8899999998994,9.9958947118872,0.8416206261510129,1.1110604308535623,8.600000000000016,large,2218.7999999999997
7245,PROXIMO SPIRITS INC.,4391,18.1,29.99,750.0,774.0,14009.400000000025,Matusalem Gran Reserva Rum,766.0,15872.189999999922,20711.339999999916,603.8999999999995,38994.78000000001,6701.939999999891,32.35879474722504,0.9896640826873385,1.4783887960940425,18.100000000000033,Medium,144.8
8892,TRINCHERO FAMILY ESTATES,16469,4.79,7.99,750.0,2924.0,14005.959999999946,Menage a Trois Moscato,2930.0,13412.23999999979,21983.699999999753,325.16999999999985,11595.970000000003,7977.739999999807,36.28934164858462,1.0020519835841313,1.5695960862375615,4.789999999999981,large,-28.740000000000002
9165,ULTRA BEVERAGE COMPANY LLP,2029,51.1,68.99,750.0,274.0,14001.40000000001,Springbank 10 Yr Scotch,311.0,18998.30999999996,21930.88999999996,245.46000000000032,68054.70000000003,7929.489999999949,36.15671776202408,1.135036496350365,1.5663355093062081,51.10000000000004,Medium,-1890.7
4425,MARTIGNETTI COMPANIES,37126,12.07,19.99,750.0,1160.0,14001.20000000001,Girard Chard RRV,1140.0,12841.329999999925,21936.599999999915,126.50999999999982,144929.24,7935.399999999905,36.174247604459836,0.9827586206896551,1.5667657057966389,12.07000000000001,Medium,241.4
4425,MARTIGNETTI COMPANIES,13558,32.67,49.99,750.0,428.0,13982.760000000011,Merry Edwards Pinot Noir RRV,356.0,11607.85999999998,19355.439999999973,39.49999999999999,144929.24,5372.679999999962,27.757984318620345,0.8317757009345794,1.3842360163515612,32.67000000000002,Medium,2352.2400000000002
660,SAZERAC NORTH AMERICA INC.,756,5.34,6.99,1000.0,2616.0,13969.439999999984,Barton Long Island Iced Tea,2593.0,7220.6699999999555,18125.069999999894,2722.649999999993,17932.329999999994,4155.62999999991,22.927525245419382,0.9912079510703364,1.2974800707830747,5.339999999999994,large,122.82
1392,CONSTELLATION BRANDS INC,34219,11.18,16.99,750.0,1249.0,13963.81999999999,Simi Merlot,1048.0,10616.819999999945,18060.51999999992,116.32999999999976,79528.99,4096.69999999993,22.683178557427734,0.8390712570056045,1.2933796052942486,11.179999999999993,Medium,2247.18
4425,MARTIGNETTI COMPANIES,25729,19.35,29.99,750.0,721.0,13951.350000000013,Chappellet Mt Cuvee Napa,592.0,9146.949999999979,17754.07999999997,65.83999999999992,144929.24,3802.729999999956,21.41890765390244,0.8210818307905686,1.2725707548015033,19.35000000000002,Medium,2496.15
9165,ULTRA BEVERAGE COMPANY LLP,8965,39.85,54.99,750.0,350.0,13947.50000000001,St George Absinthe Verte,342.0,16596.99999999996,18931.579999999954,269.8800000000003,68054.70000000003,4984.079999999945,26.32680420757252,0.9771428571428571,1.357345760889044,39.85000000000002,Medium,318.8
6785,PALM BAY INTERNATIONAL INC,13766,8.21,12.99,750.0,1698.0,13940.580000000034,Yealands Svgn Bl Marlborough,1615.0,10978.189999999919,20068.84999999989,179.6199999999998,13605.409999999998,6128.269999999855,30.536229031558303,0.9511189634864546,1.4395993566982033,8.21000000000002,large,681.4300000000001
6785,PALM BAY INTERNATIONAL INC,19283,6.89,9.99,750.0,2022.0,13931.58000000003,Roscato Bianco,2000.0,12792.009999999867,21190.999999999836,221.95999999999964,13605.409999999998,7259.419999999805,34.25709027417235,0.9891196834817013,1.5210765756647695,6.890000000000016,large,151.57999999999998
10754,PERFECTA WINES,15168,9.73,14.99,750.0,1430.0,13913.900000000016,Durigutti Malbec Mendoza,1396.0,11721.449999999926,21656.0399999999,155.23999999999978,28720.52,7742.139999999883,35.75048808554066,0.9762237762237762,1.5564320571514725,9.730000000000011,Medium,330.82
9552,M S WALKER INC,30656,11.64,16.99,750.0,1194.0,13898.160000000018,Steele Pnt Nr,1469.0,13286.509999999915,26110.30999999988,163.40999999999974,55551.819999999985,12212.149999999863,46.77137115568493,1.230318257956449,1.8786882580139994,11.640000000000015,Medium,-3201.0
17031,FLAG HILL WINERY & VINEYARD,5633,11.62,14.99,375.0,1196.0,13897.52000000001,Flag Hill Cranberry Liqueur,1302.0,14240.499999999885,19516.979999999872,510.12999999999795,1573.3099999999997,5619.459999999863,28.79267181705315,1.088628762541806,1.4043498408349013,11.620000000000008,Medium,-1231.72
4692,KOBRAND CORPORATION,24663,10.95,15.99,750.0,1269.0,13895.549999999997,M Chiarlo Rovereto Gavi 13,1057.0,8922.419999999956,16901.42999999995,117.5499999999999,9139.38,3005.879999999952,17.78476732442143,0.8329393223010244,1.2163196131135474,10.949999999999998,Medium,2321.3999999999996
2000,SOUTHERN WINE & SPIRITS NE,12270,8.72,12.99,750.0,1593.0,13890.959999999988,Wente Louis Mel Svgn Bl,1634.0,13901.969999999885,22722.659999999854,181.14999999999966,19016.59,8831.699999999866,38.867368521114706,1.0257376020087885,1.6357875913543682,8.719999999999992,large,-357.52000000000004
9165,ULTRA BEVERAGE COMPANY LLP,7383,14.7,19.99,5000.0,944.0,13876.799999999988,BeatBox Blue Razzberry Rtd,794.0,10074.95999999996,15872.059999999947,4168.5,68054.70000000003,1995.2599999999584,12.570895019297842,0.8411016949152542,1.1437838694799924,14.699999999999987,Medium,2205.0
1590,DIAGEO CHATEAU ESTATE WINES,8246,6.12,8.99,750.0,2266.0,13867.920000000007,BV Coastal Estate Pnt Nr,2629.0,12596.939999999842,23527.7099999998,292.3199999999996,7259.75,9659.789999999792,41.057076953090096,1.1601941747572815,1.696556513161295,6.120000000000004,large,-2221.56
10754,PERFECTA WINES,23438,8.55,12.99,375.0,1620.0,13851.00000000002,Frost Bitten Ice Rsl,1472.0,12298.679999999902,19365.279999999875,84.75999999999982,28720.52,5514.279999999855,28.475085307312316,0.908641975308642,1.3981142155800914,8.550000000000013,large,1265.4
9744,FREDERICK WILDMAN & SONS,19175,7.38,11.99,750.0,1875.0,13837.49999999999,Melini Chianti DOCG Riserva,2350.0,16284.289999999815,28069.499999999774,260.89999999999964,3999.9299999999994,14231.999999999784,50.70272003420045,1.2533333333333334,2.028509485094836,7.3799999999999955,large,-3505.5
9165,ULTRA BEVERAGE COMPANY LLP,25693,10.99,16.49,750.0,1259.0,13836.409999999996,SCV Gold Hills Chard 12,912.0,8087.239999999978,15494.879999999943,101.5299999999998,68054.70000000003,1658.4699999999466,10.703342007165933,0.7243844320889595,1.119862738961909,10.989999999999997,Medium,3813.53
4425,MARTIGNETTI COMPANIES,14684,29.6,49.99,750.0,467.0,13823.200000000015,Cherry Pie Stanly Pnt Nr,398.0,9268.069999999985,19036.019999999975,44.35999999999997,144929.24,5212.81999999996,27.383980474910018,0.8522483940042827,1.3771066033913966,29.600000000000033,Medium,2042.4
6785,PALM BAY INTERNATIONAL INC,34060,9.08,13.99,750.0,1520.0,13801.59999999996,Cavit Pinot Grigio Bottega,1538.0,13324.619999999893,21852.619999999864,170.58999999999963,13605.409999999998,8051.019999999904,36.84235574498597,1.0118421052631579,1.5833396127985109,9.079999999999973,large,-163.44
7239,REMY COINTREAU USA INC,5188,23.7,36.99,750.0,582.0,13793.400000000021,Cointreau Noir Liqueur,683.0,17859.499999999924,22169.16999999992,538.7499999999994,16978.669999999995,8375.769999999897,37.7811618567584,1.1735395189003437,1.6072302695491962,23.70000000000004,Medium,-2393.7
1392,CONSTELLATION BRANDS INC,6296,5.34,7.79,1500.0,2582.0,13787.880000000123,Taylor Sherry,2630.0,14707.519999999942,20487.699999999953,584.6199999999983,79528.99,6699.8199999998305,32.70166978235647,1.0185902401239348,1.4859209682706676,5.340000000000048,large,-256.32
2242,DELICATO VINEYARDS INC,39358,11.03,17.99,3000.0,1250.0,13787.500000000038,Bota Box Shiraz Cal,1235.0,18957.75999999985,22837.64999999984,555.7499999999985,7982.649999999999,9050.149999999803,39.62820167574101,0.988,1.6564025385312622,11.030000000000031,Medium,165.45
